epoch,learning_rate,loss,val_accuracy,val_loss,val_top3
27,0.00039999998989515007,1.2257872819900513,0.33216169476509094,3.2698209285736084,0.5817223191261292
28,0.00039999998989515007,1.2140898704528809,0.73374342918396,1.727818489074707,0.8963093161582947
29,0.00039999998989515007,1.2160251140594482,0.36818981170654297,3.20500111579895,0.5826010704040527
30,0.00039999998989515007,1.20611572265625,0.5536028146743774,2.450110673904419,0.768892765045166
31,0.00039999998989515007,1.2004915475845337,0.6397188305854797,2.045968532562256,0.8532513380050659
32,0.00039999998989515007,1.1953781843185425,0.4437609910964966,3.018813133239746,0.6660808324813843
33,0.00039999998989515007,1.1837397813796997,0.3752196729183197,3.3373799324035645,0.5272407531738281
34,0.00019999999494757503,1.1311132907867432,0.5246045589447021,2.5438549518585205,0.7196836471557617
35,0.00019999999494757503,1.101331114768982,0.73374342918396,1.843043327331543,0.8919156193733215
36,0.00019999999494757503,1.1011053323745728,0.5342706441879272,2.6505954265594482,0.7065026164054871
37,0.00019999999494757503,1.0804708003997803,0.6775044202804565,1.9957342147827148,0.8383128046989441
38,0.00019999999494757503,1.0755212306976318,0.614235520362854,2.281736135482788,0.7768014073371887
39,9.999999747378752e-05,1.049458622932434,0.6397188305854797,2.206810235977173,0.7882249355316162
40,9.999999747378752e-05,1.0355989933013916,0.7346221208572388,1.784026026725769,0.880492091178894
41,9.999999747378752e-05,1.0335201025009155,0.6493848562240601,2.128260850906372,0.8119508028030396
42,9.999999747378752e-05,1.0231966972351074,0.7196836471557617,1.9341391324996948,0.8479788899421692
43,9.999999747378752e-05,1.0169237852096558,0.6959578394889832,1.9785802364349365,0.8471001982688904
44,4.999999873689376e-05,1.0123153924942017,0.7047451734542847,1.8427506685256958,0.8717047572135925
45,4.999999873689376e-05,0.9991299510002136,0.7425307631492615,1.761926293373108,0.8760983943939209
46,4.999999873689376e-05,0.9992913007736206,0.6871704459190369,2.015483856201172,0.8321616649627686
47,4.999999873689376e-05,0.9936389923095703,0.7618629336357117,1.6726568937301636,0.8892794251441956
48,4.999999873689376e-05,0.9879429340362549,0.7196836471557617,1.7945318222045898,0.8699472546577454
49,4.999999873689376e-05,0.9892582297325134,0.7161687016487122,1.855048656463623,0.8374341130256653
50,4.999999873689376e-05,0.9828486442565918,0.694200336933136,1.8541892766952515,0.8558875322341919
51,4.999999873689376e-05,0.9790763258934021,0.7504393458366394,1.7242889404296875,0.8760983943939209
52,4.999999873689376e-05,0.9794747829437256,0.7188048958778381,1.8545044660568237,0.8550087809562683
53,2.499999936844688e-05,0.9705992937088013,0.7882249355316162,1.6192781925201416,0.8892794251441956
54,2.499999936844688e-05,0.9701923727989197,0.7530755996704102,1.7145673036575317,0.8769771456718445
55,2.499999936844688e-05,0.9683434963226318,0.7803163528442383,1.6099236011505127,0.8980667591094971
56,2.499999936844688e-05,0.9651781916618347,0.7179262042045593,1.8121951818466187,0.8550087809562683
57,2.499999936844688e-05,0.9670814871788025,0.7961335778236389,1.567966103553772,0.9165202379226685
58,2.499999936844688e-05,0.9604186415672302,0.7267135381698608,1.7943434715270996,0.8664323091506958
59,2.499999936844688e-05,0.9630691409111023,0.7583479881286621,1.6509602069854736,0.8954305648803711
